business_id,name,address,city,state,latitude,longtitude,stars,review_count,is_open,categories
mLH4DEWVcYVFHwsVNyb-uw,Papa's Gyros,"4935 W Glendale Ave
Ste 4
Glendale, AZ 85301",Glendale,AZ,33.53807,-112.166508,3.0,9,True,Food; Greek; Restaurants
lig_u5J0jLjMnwhrNZsL_w,Phoenix Coyotes,"9400 W Maryland Ave
Glendale, AZ 85305",Glendale,AZ,33.530422,-112.261001,4.0,6,True,Arts & Entertainment; Professional Sports Teams
mKtHJOe1rtf-zGewKpAqrw,One Stop Appliance Repair,"27 W Baseline Rd
Phoenix, AZ 85041",Phoenix,AZ,33.3777487,-112.0742698,1.0,5,True,Local Services; Appliances & Repair
rm_eFkmvdGU64HGQhWjAKQ,Flesh Creations,"9550 W Van Buren St Ste 12
Tolleson, AZ 85353",Tolleson,AZ,33.450415,-112.264944,3.5,3,True,Tattoo; Beauty & Spas
bpYPGPg9y8epOYP_jJlc4g,Verizon Wireless,"7014 E Camelback Rd
Ste 2264
Scottsdale, AZ 85251",Scottsdale,AZ,33.5025941,-111.9296765,4.0,4,True,Shopping; Home Services; Internet Service Providers; Mobile Phones; Professional Services; Electronics
0f4IQo7Odn7nvvO4TCAGAw,Carl's Jr,"2985 S Alma School Rd
Chandler, AZ 85286",Chandler,AZ,33.262216,-111.858286,3.0,3,True,Mexican; Restaurants
DaQJ7ykf8MkEWrIYA_9J7Q,Pro Ten Nails,"2700 W Baseline Rd Ste 134
Tempe, AZ 85283",Tempe,AZ,33.3791269,-111.977079,3.0,3,True,Beauty & Spas; Nail Salons
uEW1NwL9h5N0zI2Ip9UKrQ,Julio G's,"7633 E Indian School Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.4947329,-111.9155609,2.5,37,False,Mexican; Restaurants
nL2bJRBPzGCOacqMzQ83UQ,Diamondback Drugs,"7631 E Indian School Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.494426,-111.916048,3.5,8,True,Pets
fPExBO1aXA5c4uwlHFyx2Q,Uncle Sal's Italian Restaurant,"3370 N Hayden Rd
Ste 120
Scottsdale, AZ 85251",Scottsdale,AZ,33.4862787,-111.9102055,4.0,80,True,Restaurants; Pizza; Italian
dFmzvKqtIBF7iHJdRsIMbQ,AZ Laser & Skin Rejuvenation Center,"11 W Boston Rd
Ste 6
Chandler, AZ 85225",Chandler,AZ,33.3016438,-111.8415807,2.5,5,True,Beauty & Spas; Health & Medical; Laser Hair Removal; Hair Removal; Medical Spas
4hNjK7TpXjb86rfLDvL1lA,My Fit Foods,"4902 E Shea Blvd
Ste 105
Phoenix, AZ 85028",Phoenix,AZ,33.582385,-112.005917,4.0,3,True,Do-It-Yourself Food; Health Markets; Specialty Food; Food; Gluten-Free; Restaurants
RxjHseEfxowNP2L6uH7FpQ,Sphinx Ranch Gourmet Market,"3039 N Scottsdale Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.4833433,-111.9258717,4.5,11,True,Food; Specialty Food; Flowers & Gifts; Shopping; Fruits & Veggies
4IzlijxSSSFdZyh6-da_Qw,Subway,"530 E McDowell Rd
Ste 105
Phoenix, AZ 85004",Phoenix,AZ,33.4657309,-112.0658841,3.0,4,True,Fast Food; Sandwiches; Restaurants
NfRddf3O8FV4ZWY_VTtR2A,Sony Style,"7014 E Camelback Rd
Ste 552
Scottsdale, AZ 85251",Scottsdale,AZ,33.5025941,-111.9296765,1.5,4,False,Electronics; Shopping
Us49chcQrPwU9Em67mQk1g,Mariscos Sinaloa,"3135 S 48th St
Ste 110
Tempe, AZ 85282",Tempe,AZ,33.394393,-111.977873,4.0,24,True,Mexican; Restaurants
podj1OWSL3oEJsOpGj8SUw,Pino's Pizza Al Centro,"139 W Thomas Rd
Phoenix, AZ 85013",Phoenix,AZ,33.4801532,-112.0759353,4.0,96,True,Pizza; Restaurants
kDIB6El4QVXx3dqdMYSCLg,Metta Yoga,"3742 E Indian School Rd
Phoenix, AZ 85018",Phoenix,AZ,33.4951559,-112.0010305,5.0,23,True,Active Life; Yoga; Fitness & Instruction
S-85eD4cnHA8uvgC7DyvZg,Sub Factory,"930 W Broadway Rd
Ste 1
Tempe, AZ 85282",Tempe,AZ,33.3797657,-111.9599571,4.0,7,True,Sandwiches; Restaurants
JLN8NSbKZ8ETWbkR54fEhg,Proformance Health,"14843 N Northsight Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,33.6182557,-111.897655,5.0,5,True,Health & Medical; Massage; Chiropractors; Beauty & Spas
OiTfYa2MmnYvjZCrr8WabA,Radioshack,"3510 E Bell Rd
Suite B1
Phoenix, AZ 85032",Phoenix,AZ,33.6406618,-112.0064803,3.0,5,True,Electronics; Shopping
UdEXv9VninWOB2iR0M-i7g,Pepe El Toro Mexican Food,"8510 N 7th Street
Phoenix, AZ 85020",Phoenix,AZ,33.5609161,-112.0654251,3.5,3,True,Mexican; Restaurants
vxlYflN5Uuy83wufcw1BEw,The Home Depot,"1740 S Country Club Dr
#0469
Mesa, AZ 85210",Mesa,AZ,33.383386,-111.8416866,3.5,16,True,Building Supplies; Home Services
Md6b40dplJRSaxsu0_usgg,Bronzeology: the Art of Custom Airbrush Tanning,"Steven Paul Salon
7045 E 3rd Ave
Scottsdale, AZ 85251",Scottsdale,AZ,33.4961,-111.929344,5.0,4,True,Day Spas; Tanning; Beauty & Spas
-p-9eBYvts8tcalo5IWOKw,Chipotle Mexican Grill,"4513 N Scottsdale Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.5033716,-111.9256326,4.5,28,True,Tex-Mex; Restaurants
qHH9IMD6WvP4NlMXnSWHGw,Hair Stalgia,"10429 N Scottsdale Rd
Scottsdale, AZ 85253",Scottsdale,AZ,33.5814906,-111.925857,5.0,3,True,Hair Salons; Beauty & Spas; Nail Salons
RIPM5kJ6xHvIu6umgOrg4A,McDonald's,"15355 N Northsight Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,33.623381,-111.893789,3.0,3,True,Burgers; Fast Food; Restaurants
KxsOOasb-vP56d86U8lTsA,Godiva Chocolatier,"7014 E Camelback Rd
Ste 1092
Scottsdale, AZ 85251",Scottsdale,AZ,33.5025941,-111.9296765,5.0,6,True,Food; Specialty Food; Candy Stores
jGldmslgIegQNM5kvb851Q,Maggiano's Little Italy,"16405 N Scottsdale Ave
Scottsdale, AZ 85254",Scottsdale,AZ,33.63606,-111.924248,3.5,123,True,Restaurants; Italian
nKrUueeLiIAeMH8nGhdh3A,McDonald's,"3207 W Indian School Rd
Phoenix, AZ 85017",Phoenix,AZ,33.4949436,-112.128213,2.0,4,True,Burgers; Fast Food; Restaurants
8my0Dq5EDtRp2YLRPBYkIg,Dental Depot,"3750 W Greenway Rd
Phoenix, AZ 85053",Phoenix,AZ,33.625327,-112.1392,4.0,3,True,Health & Medical; Dentists
mW8h0a9jmaWobJpZ0T8YCg,Scottsdale Smile Center,"7125 E Lincoln Dr
Ste 106
Scottsdale, AZ 85253",Scottsdale,AZ,33.5313657,-111.9274343,3.5,3,True,Health & Medical; Dentists; Orthodontists; General Dentistry; Cosmetic Dentists
WSHQ9qpL39g5xA3E5iBCmw,Michael Dominick's Lincoln Avenue Prime Steakhouse,"15169 N Scottsdale Rd
Scottsdale, AZ 85254",Scottsdale,AZ,33.6239133,-111.9251335,3.5,73,True,Piano Bars; Seafood; Steakhouses; Nightlife; Restaurants
-mLcpJYfX8tw8LR9bq018w,Great Wall Restaurant,"20928 N John Wayne Pkwy
Ste C1
Maricopa, AZ 85239",Maricopa,AZ,33.0690759,-112.0458143,3.0,14,True,Buffets; Chinese; Restaurants
Zhq8DQNkuhKxNXmX_9c84Q,Waterworld Safari Water Park,"4243 W Pinnacle Peak Rd
Glendale, AZ 85310",Glendale,AZ,33.6955411,-112.1521315,3.0,4,False,Active Life; Amusement Parks
iqVDfE7XknJ6kDIoepT_xQ,Village Inn Restaurants,"10652 N 89th Pl
Scottsdale, AZ 85260",Scottsdale,AZ,33.5830485,-111.8885166,3.5,8,True,American (New); Restaurants
nlbZs9GkO_ZJk3qg9ZBSxw,Paradise Bakery and Cafe,"1946 S Signal Butte Rd
#109
Mesa, AZ 85209",Mesa,AZ,33.3798069,-111.6016375,3.0,16,True,American (New); Restaurants
blx7zxfY7Xq4bbj33IQv1g,Brighton Collectibles,"Chandler Fashion Center
3111 W Chandler Blvd
Chandler, AZ 85226",Chandler,AZ,33.3057055,-111.896788,2.0,3,True,Fashion; Shopping; Jewelry; Accessories
2VyJINnFzXVjWWRxn_FsRA,Here On the Corner,"714 S College Ave
Tempe, AZ 85281",Tempe,AZ,33.4226641,-111.935189,4.5,12,True,Women's Clothing; Fashion; Shopping
hlekz2L2HV8cVSEkgMvuEA,The House at Secret Garden,"2501 E Baseline Rd
Phoenix, AZ 85042",Phoenix,AZ,33.3776765,-112.0265945,4.0,66,True,American (New); Restaurants
Dcs_jLOlNXd96LarVInFgg,Federico's Mexican Food,"3433 W Camelback Rd
Phoenix, AZ 85019",Phoenix,AZ,33.5092558,-112.1340331,3.5,5,True,Fast Food; Mexican; Restaurants
4dAvlk4JufJKX3bYB6YLCQ,Starbucks Coffee,"18885 N Reems Rd
Surprise, AZ 85374",Surprise,AZ,33.6547573,-112.3745285,4.5,8,True,Food; Coffee & Tea
HFj8LRDtS62uGAj-J_eNOw,Popeye's,"8327 W Thunderbird Road
Peoria, AZ 85381",Peoria,AZ,33.6096641,-112.2380746,4.5,5,True,Restaurants
yv9gVqydta-y8NHQQ3XPRw,La Fonda Mexican Restaurant & Cantina,"1831 E Baseline Rd
Tempe, AZ 85283",Tempe,AZ,33.378303527832,-111.906135559082,2.5,32,True,Mexican; Restaurants
UZr8iEPMOYxuFxiibKPPRA,Cardinaleway Mazda At Superstition Springs,"6343 E Test Dr
Mesa, AZ 85206",Mesa,AZ,33.3841708,-111.6949403,2.5,4,True,Automotive; Car Dealers
xcKKT3Ozf3jvFNRfMH3gHw,Nello's Pizza,"7213 E 1st Ave
Scottsdale, AZ 85251",Scottsdale,AZ,33.4939313,-111.9256266,4.0,18,False,Pizza; Restaurants
g9sBcVyH1MXLiTPDo06Wig,Fred's at Barneys New York,"Scottsdale Fashion Square
4500 Scottsdale Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.493947,-111.922301,3.5,27,False,Restaurants; Italian
O-usNZUjADajkeYXIDAJiQ,Micky's Hot Dogs,"108 W Broadway Rd
Mesa, AZ 85210",Mesa,AZ,33.4078685,-111.8344631,4.5,24,True,Hot Dogs; Mexican; Restaurants
qXQ3ZBdwI3GlbR5-eYWqNA,Saba's Mediterranean Cuisine,"4747 E Bell Rd
Phoenix, AZ 85032",Phoenix,AZ,33.638907,-111.979435,4.0,50,True,Greek; Mediterranean; Restaurants
ybrXM8JeI2x0brAFoEawuQ,PostalMax,"15560 N Frank Lloyd Wright Blvd
Ste B4
Scottsdale, AZ 85260",Scottsdale,AZ,33.629192,-111.889479,3.5,3,True,Local Services
ff_QnODW0vqNWZPSTVQTsQ,Mr Goodcents Union Hills,"18413 N 19th Ave
Phoenix, AZ 85023",Phoenix,AZ,33.6532743,-112.0994543,3.5,10,True,Fast Food; Restaurants
HDIrBC_qURu-Hxt0WSF2aA,Swedish Auto Werks,"13402 N Cave Creek Rd
Phoenix, AZ 85022",Phoenix,AZ,33.6079458,-112.0365837,3.5,3,True,Auto Repair; Automotive
1_WD7kvNQAbscw1c7CFH3A,Hey Joe! Filipino Street Food Truck,"Phoenix & Tempe
Phoenix, AZ 85004",Phoenix,AZ,33.4492,-112.0696,4.0,42,True,Food Stands; Filipino; Restaurants
XHr5mXFgobOHoxbPJxmYdg,Scramble,"9832 N 7th St
Ste 1
Phoenix, AZ 85020",Phoenix,AZ,33.5754755,-112.0651592,4.0,248,True,Breakfast & Brunch; Restaurants
sYufscrC4xb7JfI4Kdp2cg,Sugarbakers Cafe & Bakery,"6166 N Scottsdale Rd
Ste 210
Scottsdale, AZ 85253",Scottsdale,AZ,33.527824,-111.9270661,4.0,8,False,Bakeries; Food; Sandwiches; Restaurants
luhi-yXQH-7FwcyWCXctgg,Foothills Sports Medicine Physical Therapy,"5410 N Scottsdale Rd
Ste A-100
Paradise Valley, AZ 85253",Paradise Valley,AZ,33.5153489,-111.9262635,3.5,3,True,Sports Medicine; Doctors; Health & Medical; Physical Therapy
knGQsKKPPScP7q8sgeOLPQ,Fry's,"18420 N 19th Ave
Phoenix, AZ 85027",Phoenix,AZ,33.6537911,-112.099936,3.5,6,True,Food
7n3_Dg8SCgoPjKYjcp62QQ,As You Wish Pottery Painting Place,"1649 S Stapley Drive
Mesa, AZ 85204",Mesa,AZ,33.38323,-111.8026941,5.0,3,True,Arts & Crafts; Shopping
HtUKptWQJN4VhzcJTmjLzA,Bed Bath & Beyond,"1919 E Camelback Rd
Phoenix, AZ 85016",Phoenix,AZ,33.5090018,-112.0409994,4.5,6,True,Kitchen & Bath; Shopping; Home & Garden
Hgbxen9iKGL4AH6kKgC8YQ,Cartel Coffee Lab,"7124 E 5th Ave
Scottsdale, AZ 85251",Scottsdale,AZ,33.4982894,-111.9275491,4.5,79,True,Food; Coffee & Tea; Breakfast & Brunch; Restaurants
HxXsPb9iFOqm0mfT0W9tmA,Michele Hunter Aesthetics,"Canyon Falls Salon and Spa
14891 N Northsight Blvd
Ste 121
Scottsdale, AZ 85260",Scottsdale,AZ,33.620562,-111.8963279,5.0,3,True,Beauty & Spas; Health & Medical; Medical Spas
qC7dblcDknGQgjXrX4I2SQ,iFixAZ,"16050 N. 76th Street
Ste 205
Scottsdale, AZ 85260",Scottsdale,AZ,33.601973,-111.88792,5.0,4,True,Local Services; Mobile Phone Repair; IT Services & Computer Repair; Electronics Repair
PdOBQmHza-h-f-xq1Nx13g,US Post Office,"11010 S 51th St
Phoenix, AZ 85044",Phoenix,AZ,33.346731,-111.975776,2.0,5,True,Post Offices; Public Services & Government
MY6fg4wIwNr18gRB65RPUA,Stanley's Service Center,"1451 N 32nd St
Phoenix, AZ 85008",Phoenix,AZ,33.4645035,-112.0127234,5.0,3,True,Automotive; Gas & Service Stations
ubyQZRkJAnAw1uYj-7zYLQ,AMF Chandler Lanes,"1900 N Arizona Ave
Chandler, AZ 85224",Chandler,AZ,33.333673,-111.842514,3.5,6,True,Active Life; Amusement Parks; Nightlife; Bowling
-EOZn5fbMKUo_3QEDFfedQ,Chandler-Gilbert Community College,"2626 E Pecos Road
Chandler, AZ 85225",Chandler,AZ,33.2927543,-111.7961668,2.5,6,True,Colleges & Universities; Active Life; Education; Trainers; Fitness & Instruction
fv2WqPvS4YfxCm6YWqrvLg,Filiberto's Mexican Food,"3855 W Ray Rd
Ste 8
Chandler, AZ 85226",Chandler,AZ,33.313553,-111.957417,3.5,16,True,Mexican; Restaurants
LNP-i3U9HdLQaPMKc2WISg,Garduno's,"6970 N 95th Ave
Glendale, AZ 85305",Glendale,AZ,33.536729,-112.264529,2.5,6,False,Mexican; Restaurants
3EEVGDngt4DEhoOQZIUNUw,Arcadia Farms Cafe,"1625 N Central Ave
Phoenix, AZ 85004",Phoenix,AZ,33.4673017,-112.0734116,3.5,26,False,American (New); Restaurants
_IwgdSjrIMwAcQdeLNhcZQ,Shadows,"Talking Stick Resort
9800 E Indian Bend Rd
Scottsdale, AZ 85256",Scottsdale,AZ,33.5385959,-111.8656895,4.0,12,True,Bars; Nightlife
FWAQk5GHVnWsVzTuL9F8rA,Ono Hawaiian BBQ,"2990 E Germann Rd
Chandler, AZ 85249",Chandler,AZ,33.2774461,-111.7906859,2.5,25,True,Hawaiian; Restaurants
IbhWOItXWvpZvnx3-USiLw,My Sister's Closet,"2915 S Alma School Rd
Chandler, AZ 85225",Chandler,AZ,33.2631834,-111.8575939,3.5,19,True,"Used, Vintage & Consignment; Fashion; Shopping"
wfQZwWh_q2v3GZ4OpGyfrQ,Seconds 2 Go,"4747 N Central Ave
Phoenix, AZ 85012",Phoenix,AZ,33.5055041,-112.073654,4.0,3,True,Thrift Stores; Shopping; Antiques
4gFOXbBS4v9fjk9MaFzMsw,Men's Wearhouse,"16840 N 77th Ave
Peoria, AZ 85382",Peoria,AZ,33.6371076,-112.2249764,3.5,6,True,Men's Clothing; Fashion; Shopping
o9nCXNC14VScabiy2bftgw,Tilted Kilt Pub & Eatery,"7077 E. Bell Rd.
Scottsdale, AZ 85254",Scottsdale,AZ,33.638183,-111.92861,3.0,63,True,Bars; American (Traditional); Sports Bars; Nightlife; Chicken Wings; Restaurants
r-5_rdz6hB25prcXrmWNRA,Take Your Vitamins,"323 S Gilbert Rd
Gilbert, AZ 85296",Gilbert,AZ,33.3441274,-111.7895137,5.0,4,True,Health Markets; Food; Specialty Food
1f67KfT4jxRkj4m9AmwrMA,Fantastic Sams,"1435 E Warner Rd
Gilbert, AZ 85296",Gilbert,AZ,33.3356167,-111.7583655,4.0,4,True,Hair Salons; Beauty & Spas
nbCAnw8b9_3EaSPpEfLd2w,The Recovery Room,"2027 W Bethany Home Rd
Phoenix, AZ 85015",Phoenix,AZ,33.5239145,-112.1034701,3.5,12,True,Bars; Nightlife
dUPQl5AAXClWK6joJzynHw,Texaco Xpress Lube,"13202 N Cave Creek Rd
Phoenix, AZ 85022",Phoenix,AZ,33.6060807,-112.03674,5.0,3,True,Auto Repair; Automotive
9wFOVJ0e2RttmHYlFsvU1A,Alaska Airlines,"1337 S 27th St
Phoenix, AZ 85034",Phoenix,AZ,33.4354678,-112.0238075,3.5,8,True,Hotels & Travel; Airlines; Transportation
RFMcLH3_58eAwvSfvLhJew,Wildflower Bread Company,"1380 N Litchfield Rd
Goodyear, AZ 85338",Goodyear,AZ,33.4611804411431,-112.359774112701,4.0,47,True,Bakeries; Food
D2irSfSyHdZlsLpvflmFYA,K Sushi Bar and Grill,"4372 W Olive Ave
Glendale, AZ 85302",Glendale,AZ,33.567556,-112.1539593,2.5,9,True,Japanese; Restaurants
1_ksgP_VSwFx0yBUAV3T4A,Phoenix Skin Dermatology,"5056 N Central Avenue
Phoenix, AZ 85012",Phoenix,AZ,33.5107748,-112.0740384,4.5,6,True,Doctors; Beauty & Spas; Medical Spas; Skin Care; Health & Medical; Dermatologists
EFFIduf9WaUNbDy_O7yQjA,Regal Nails,"5845 W Bell Rd
Glendale, AZ 85308",Glendale,AZ,33.637034,-112.184995,2.0,3,True,Beauty & Spas; Nail Salons
K4VHuqUFwc4eeC8LkMLyTA,Waffle House,"1237 N 59th Ave
Phoenix, AZ 85043",Phoenix,AZ,33.461919,-112.185806,4.0,10,True,American (New); Restaurants
NSLMmE3h0blr6xd7kmvyhQ,Duo,"7014 E Camelback Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.5025941,-111.9296765,4.5,3,False,Shopping; Jewelry
14Ys8nYayXPpUouHsyTN1A,Ocotillo Golf Resort,"3751 S Clubhouse Dr
Chandler, AZ 85248",Chandler,AZ,33.25107,-111.870883,2.5,3,True,Active Life; Golf
QVR7dsvBeg8xFt9B-vd1BA,K O'Donnell's American Bar & Grill,"14850 N Northsight Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,33.620547,-111.898142,3.5,64,True,Bars; Pizza; American (Traditional); Nightlife; Restaurants
pTBS-RD0_DZwu-Scp0bWwQ,Boston Market,"236 E Bell Rd
Phoenix, AZ 85022",Phoenix,AZ,33.6407,-112.070232,3.5,3,True,American (Traditional); Comfort Food; Caterers; Event Planning & Services; Restaurants
SL04b5w6WVEmLgQX-FDu9A,Valley Metro Rail,"2003 E Apache Blvd
Tempe, AZ 85281",Tempe,AZ,33.41454,-111.900372,4.5,3,True,Hotels & Travel; Public Transportation; Transportation
pzPbg_B2uSVJ72LIa2G3sA,Genghis Grill,"2000 E Rio Salado Pkwy
Ste 1151
Tempe, AZ 85281",Tempe,AZ,33.4329724,-111.9043028,3.5,109,True,Asian Fusion; Mongolian; Restaurants
D-4CJpsKDji6TYHq5A6UYA,Ocotillo Eyecare,"3940 S Alma School Rd
Ste 5
Chandler, AZ 85248",Chandler,AZ,33.2482807,-111.8644958,4.0,5,True,Shopping; Optometrists; Health & Medical; Eyewear & Opticians
pmeEYeeqgcbsc4CSZku-YQ,Brenda's Subs,"3014 N Dobson
Ste 1
Chandler, AZ 85224",Chandler,AZ,33.3498648,-111.8766855,3.5,3,False,Sandwiches; Restaurants
TGb6D6zmx1KP4aDDH5Aihw,Starbucks Coffee,"1641 E Camelback Rd
Phoenix, AZ 85016",Phoenix,AZ,33.508756,-112.045816,4.0,19,True,Food; Coffee & Tea
UCEAhciqe8avW1N-bWJ32g,Los Taquitos,"7000 N 16th St
Phoenix, AZ 85020",Phoenix,AZ,33.538927,-112.048079,4.0,74,True,Mexican; Restaurants
42Ai9wcFPE2HZ_aADGXI9Q,Slippery Pig Bicycles,"4412 N Central Ave
Phoenix, AZ 85012",Phoenix,AZ,33.500805,-112.0740863,4.0,38,True,Sporting Goods; Bikes; Shopping
8PbVoePddUA0TKWxUlMbLA,Blockbuster Video,"1551 E Elliot Road
Gilbert, AZ 85234",Gilbert,AZ,33.3497709,-111.75682,3.5,3,True,"Videos & Video Game Rental; Books, Mags, Music & Video; Shopping"
yOX4bZgPtcRwGBFGmnoP8Q,Music Together In Phoenix,"Phoenix, AZ 85028",Phoenix,AZ,33.5725815,-112.0118669,4.5,3,True,Specialty Schools; Education
Pi1E_Jlxa9lV-u7nXC0JBQ,Savers,"15020 North Northsight Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,33.6215679,-111.8971547,3.5,10,True,Thrift Stores; Shopping
-Y2rZMPttQqKXD_XJPQerA,Rubio's Fresh Mexican Grill,"844 N Promenade Pkwy
Casa Grande, AZ 85294",Casa Grande,AZ,32.881807,-111.68127,3.5,7,True,Mexican; Restaurants
2J1DtN7FjGICQcgRei3jKA,Peter Piper Pizza,"245 E Bell Road
Suite 55
Phoenix, AZ 85022",Phoenix,AZ,33.639472,-112.071469,4.5,7,True,Arts & Entertainment; Pizza; Arcades; Restaurants
DHboHz9HqDZRTIoVnCbgXA,Maxim Limousine,"624 S River Dr
Tempe, AZ 85281",Tempe,AZ,33.423389,-111.896822,4.5,3,True,Hotels & Travel; Airport Shuttles; Limos; Transportation; Public Transportation
zZ4Iy1h2elsmxiRwc4wuiQ,Biltmore Commons Dental Care,"1277 E Missouri Ave
Ste 208
Phoenix, AZ 85014",Phoenix,AZ,33.516001,-112.054658,4.0,12,True,Health & Medical; Dentists; General Dentistry
lTX7GlMWqnta4YNSPZu2Zw,Dickinson Gateway 12 IMAX Theatre,"1935 S Signal Butte Rd
Mesa, AZ 85209",Mesa,AZ,33.3788731,-111.6016043,3.5,15,True,Arts & Entertainment; Cinema
xFzsGkvK6yAP2k6spS7L4A,Combs Auto Repair,"7421 E Adobe Dr
Scottsdale, AZ 85255",Scottsdale,AZ,33.688016,-111.921321,4.5,8,True,Auto Repair; Automotive
UCid2Tas6K4SB9sHO9gQ8w,Elephant Bar Restaurant,"3405 W Chandler Blvd
Chandler, AZ 85226",Chandler,AZ,33.3053089,-111.9007734,3.0,92,True,Bars; Nightlife; Restaurants
R1RjCYfRZm9inTDQVVpUGQ,Fresco,"2820 S Alma School Rd
10
Chandler, AZ 85249",Chandler,AZ,33.2644333,-111.8601,4.5,18,False,Food; Ice Cream & Frozen Yogurt; Korean; Sandwiches; Restaurants
dajwInsYeaIsRLY6vd6Zzw,Taco Bell,"13726 W Bell Rd
Surprise, AZ 85374",Surprise,AZ,33.641067,-112.354157,3.0,3,True,Mexican; Restaurants
-h9LochyBgKpsLwNXfTiOw,Phoenix BBQ & Deli,"5010 W Olive Ave
Glendale, AZ 85302",Glendale,AZ,33.5674985,-112.1670965,3.0,9,False,Barbeque; Restaurants
hvnNXEPHglWqRjFRtTMi9w,Paradise Valley OB-Gyn,"10261 N 92nd St
Scottsdale, AZ 85258",Scottsdale,AZ,33.579002,-111.879076,3.5,14,True,Doctors; Health & Medical; Obstetricians & Gynecologists
m8BYrcRsWOD12PXM9uawug,Sierra Blanco Photography,"Phoenix, AZ 85085",Phoenix,AZ,33.7635354,-112.0714835,5.0,3,True,Photographers; Event Planning & Services
ikuXlYpFsaEs2xlvlopxQw,Golden Valley,"8115 N 19th Ave
Ste A101
Phoenix, AZ 85021",Phoenix,AZ,33.555296,-112.09925,3.5,13,True,Middle Eastern; Mediterranean; Restaurants
BRRsc-eFQSpAKeULJzVDbw,Walmart,"1710 S Greenfield Rd
Mesa, AZ 85206",Mesa,AZ,33.383873,-111.740141,2.5,6,True,Department Stores; Grocery; Fashion; Shopping; Food; Mobile Phones
GHYOl_cnERMOhkCK_mGAlA,Kitchen 56,"3433 N 56th St
Phoenix, AZ 85018",Phoenix,AZ,33.4881846,-111.9608249,3.5,99,True,American (New); Restaurants
pytGIsvsxzC64BbYhFHVjw,Raul & Theresa's Restaurant,"519 W Main St
Avondale, AZ 85323",Avondale,AZ,33.425207,-112.3566862,3.5,52,True,Mexican; Restaurants
ORPFMdzXiIhxATWTJc2-4w,Panda Express,"690 N Estrella Pkwy
Goodyear, AZ 85338",Goodyear,AZ,33.458423,-112.392714,4.0,4,True,Chinese; Restaurants
cU3MnzrMLQnYXcNLlats3A,Hair Affair,"7007 E 5th Ave
Ste 2
Scottsdale, AZ 85251",Scottsdale,AZ,33.4972,-111.929885,5.0,3,True,Hair Salons; Beauty & Spas
hHE4OHAc8dONTV8QsGLbWg,Sprouts Farmers Market,"12415 N Tatum Blvd
Phoenix, AZ 85032",Phoenix,AZ,33.5992866,-111.9800401,4.0,29,True,Food; Health Markets; Grocery; Specialty Food
4CMY6DwWo41UdwzE-TUW9g,Ski Pro - Mesa,"1924 W 8th St
Mesa, AZ 85201",Mesa,AZ,33.4294354,-111.8719453,4.0,7,True,Sporting Goods; Shopping; Outdoor Gear
F0PH2Aw2V1ZskfFpBk8g4g,Az Field Of Screams,"75th Ave & Bethany Home
Glendale, AZ 85311",Glendale,AZ,33.5234637,-112.2205041,3.0,5,True,Arts & Entertainment
BEde-xiAWxZXf_vutJEaPQ,Home Depot,"853 N Dobson Rd
#6862
Mesa, AZ 85201",Mesa,AZ,33.43065,-111.843711,4.0,8,True,Hardware Stores; Building Supplies; Shopping; Home Services; Home & Garden
-AcBphGFzYILy1XhnAwQTw,Affordable Party & Event Rentals,"Tempe, AZ 85281",Tempe,AZ,33.4366655,-111.9403254,5.0,3,True,Party Supplies; Event Planning & Services; Party & Event Planning
WZ0Je6CrXeQixF8TxzPZfQ,Stylin Katt's Hair Salon,"4961 W Bell Rd
Glendale, AZ 85308",Glendale,AZ,33.638108,-112.167852,2.5,3,True,Hair Salons; Beauty & Spas
4yFqLSaKpWE7O_ATQ2BqrA,Walgreens,"1745 E Southern Ave
Tempe, AZ 85282",Tempe,AZ,33.3924711,-111.9098443,3.0,9,True,Shopping; Drugstores; Beauty & Spas; Food; Convenience Stores; Cosmetics & Beauty Supply
hCGPFJjKi6RXlfR0asxA_A,Sit-Well Upholstery,"2802 E Greenway Pkwy
Ste 1
Phoenix, AZ 85032",Phoenix,AZ,33.626851,-112.021829,4.0,5,True,Local Services; Furniture Reupholstery; Interior Design; Home Services; Flooring
pAu8UuWTLTLai61TW8-tZw,Pei Wei Asian Diner,"14155 W Bell Rd
Surprise, AZ 85378",Surprise,AZ,33.6385731,-112.3643087,3.5,27,True,Asian Fusion; Diners; Restaurants
KH8BMOHWAwBXCngmHxOXOQ,Greek Patio,"1855 W Deer Valley Rd
Phoenix, AZ 85027",Phoenix,AZ,33.6836515,-112.0989577,3.0,19,True,Greek; Restaurants
kxPqFTcpsB5xa1vTR7C_Nw,Ah-So Sushi & Steak,"1269 N Promenade Pkwy,  #121
Casa Grande, AZ 85222",Casa Grande,AZ,32.87808,-111.74778,3.0,4,False,Japanese; Restaurants
